pdf_file,page_number,has_text_layer,extracted_char_count,sample_text,ocr_needed,reason,notes
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,17,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,18,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,19,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,20,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,21,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,22,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,23,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,24,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,25,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,26,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,27,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,28,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,29,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,30,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,31,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,32,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,33,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,34,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,35,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,36,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,37,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,38,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,39,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,40,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,41,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,42,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,43,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,44,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,45,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,46,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,47,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,48,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,49,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,50,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,51,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,52,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,53,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,54,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,55,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,56,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,57,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,58,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,59,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,60,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,61,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,62,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,63,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,64,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,65,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,66,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,67,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,68,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,69,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,70,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,71,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,72,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,73,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,74,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,75,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,76,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,77,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,78,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,79,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,80,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,81,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,82,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,83,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,84,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,85,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,86,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,87,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,88,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,89,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,90,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,91,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,92,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,93,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,94,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,95,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,96,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,97,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,98,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,99,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,100,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,101,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,102,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,103,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,104,false,0,,true,no extractable text found on this page,no text layer; OCR required
342_hs1-416511228_box186_319.1-flying-discs-1949.pdf,105,false,0,,true,no extractable text found on this page,no text layer; OCR required
